ID	Speaker	ALL	CT	ABC	CNN	WP	NPR	PF	TG	NYT	FC	Text
829	CLINTON	0	0	0	0	0	0	0	0	0	0	I'm very proud of that.
830	CLINTON	0	0	0	0	0	0	0	0	0	0	We have the highest rating from the watchdogs that follow foundations.
831	CLINTON	1	0	0	0	0	0	1	0	0	0	And I'd be happy to compare what we do with the Trump Foundation, which took money from other people and bought a six- foot portrait of Donald.
832	CLINTON	0	0	0	0	0	0	0	0	0	0	I mean, who does that?
833	CLINTON	0	0	0	0	0	0	0	0	0	0	It just was astonishing.
834	CLINTON	0	0	0	0	0	0	0	0	0	0	But when it comes to Haiti, Haiti is the poorest country in our hemisphere.
835	CLINTON	0	0	0	0	0	0	0	0	0	0	The earthquake and the hurricanes, it has devastated Haiti.
836	CLINTON	0	0	0	0	0	0	0	0	0	0	Bill and I have been involved in trying to help Haiti for many years.
837	CLINTON	0	0	0	0	0	0	0	0	0	0	The Clinton Foundation raised $30 million to help Haiti after the catastrophic earthquake and all of the terrible problems the people there had.
838	CLINTON	0	0	0	0	0	0	0	0	0	0	We have done things to help small businesses, agriculture, and so much else.
839	CLINTON	0	0	0	0	0	0	0	0	0	0	And we're going to keep working to help Haiti...
840	WALLACE	0	0	0	0	0	0	0	0	0	0	All right.
841	CLINTON	0	0	0	0	0	0	0	0	0	0	because it's an important part of the American experience.
842	TRUMP	0	0	0	0	0	0	0	0	0	0	They don't want you to help them anymore.
843	SYSTEM	0	0	0	0	0	0	0	0	0	0	(CROSSTALK)
844	TRUMP	0	0	0	0	0	0	0	0	0	0	I'd like to mention one thing.
845	TRUMP	0	0	0	0	0	0	0	0	0	0	Trump Foundation, small foundation.
846	TRUMP	2	0	0	0	1	1	0	0	0	0	People contribute, I contribute.
847	TRUMP	3	0	0	1	0	0	0	1	0	1	The money goes 100 percent -- 100 percent goes to different charities, including a lot of military.
848	TRUMP	0	0	0	0	0	0	0	0	0	0	I don't get anything.
849	TRUMP	2	0	0	1	0	0	0	1	0	0	I don't buy boats.
850	TRUMP	2	0	0	1	0	0	0	1	0	0	I don't buy planes.
851	TRUMP	0	0	0	0	0	0	0	0	0	0	What happens -- the money goes to them.
852	WALLACE	0	0	0	0	0	0	0	0	0	0	Wasn't some of the money used to settle your lawsuits, sir?
853	TRUMP	2	0	0	1	0	0	0	1	0	0	No, it was -- we put up the American flag.
854	TRUMP	0	0	0	0	0	0	0	0	0	0	And that's it.
855	TRUMP	2	0	0	1	0	0	0	1	0	0	They put up the American flag.
856	TRUMP	2	0	0	1	0	0	0	1	0	0	We fought for the right in Palm Beach to put up the American flag.
857	WALLACE	0	0	0	0	0	0	0	0	0	0	Right.
858	WALLACE	0	0	0	0	0	0	0	0	0	0	But there was a penalty that was imposed by Palm Beach County, and the money came from your foundation...
859	TRUMP	0	0	0	0	0	0	0	0	0	0	There was.
860	TRUMP	0	0	0	0	0	0	0	0	0	0	There was.
861	TRUMP	0	0	0	0	0	0	0	0	0	0	And, by the way...
862	WALLACE	0	0	0	0	0	0	0	0	0	0	instead of Mar-a-Lago or yourself, sir.
863	TRUMP	3	0	0	1	0	1	0	0	0	1	the money -- the money went to Fisher House, where they build houses -- the money that you're talking about went to Fisher House, where they build houses for veterans and disabled vets.
864	WALLACE	0	0	0	0	0	0	0	0	0	0	I want to get into one...
865	CLINTON	0	0	0	0	0	0	0	0	0	0	But, of course, there's no way we can know whether any of that is true, because he hasn't released his tax returns.
866	CLINTON	1	0	0	0	0	0	1	0	0	0	He is the first candidate ever to run for president in the last 40-plus years who has not released his tax returns, so everything he says about charity or anything else, we can't prove it.
867	CLINTON	0	0	0	0	0	0	0	0	0	0	You can look at our tax returns.
868	CLINTON	0	0	0	0	0	0	0	0	0	0	We've got them all out there.
869	CLINTON	6	1	1	1	1	0	0	0	1	1	But what is really troubling is that we learned in the last debate he has not paid a penny in federal income tax.
870	CLINTON	0	0	0	0	0	0	0	0	0	0	And we were talking about immigrants a few minutes ago, Chris.
871	CLINTON	1	0	0	1	0	0	0	0	0	0	You know, half of all immigrants -- undocumented immigrants in our country -- actually pay federal income tax.
872	CLINTON	1	0	0	1	0	0	0	0	0	0	So we have undocumented immigrants in America who are paying more federal income tax than a billionaire.
873	CLINTON	0	0	0	0	0	0	0	0	0	0	I find that just astonishing.
874	WALLACE	0	0	0	0	0	0	0	0	0	0	I want...
875	TRUMP	1	0	0	0	0	0	0	0	0	1	So let me just tell you very quickly, we're entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges, and we do it.
876	TRUMP	3	0	0	0	0	1	1	0	0	1	And all of her donors -- just about all of them -- I know Buffett took hundreds of millions of dollars, Soros, George Soros, took hundreds of millions of dollars...
877	WALLACE	0	0	0	0	0	0	0	0	0	0	We...
878	TRUMP	0	0	0	0	0	0	0	0	0	0	Let me just explain.
879	WALLACE	0	0	0	0	0	0	0	0	0	0	But, no, we heard this...
880	TRUMP	1	0	0	0	0	0	0	0	0	1	Most of her donors have done the same thing as I do.
881	WALLACE	0	0	0	0	0	0	0	0	0	0	Mr. Trump, we -- OK.
882	TRUMP	0	0	0	0	0	0	0	0	0	0	You know what she should have done?
883	WALLACE	0	0	0	0	0	0	0	0	0	0	Folks, we heard this...
884	TRUMP	0	0	0	0	0	0	0	0	0	0	And you know, Hillary, what you should have done, you should have changed the law when you were a United States senator...
885	WALLACE	0	0	0	0	0	0	0	0	0	0	Folks, we heard this...
886	TRUMP	0	0	0	0	0	0	0	0	0	0	because your donors and your special interests are doing the same thing as I do, except even more so.
887	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, you know...
888	TRUMP	0	0	0	0	0	0	0	0	0	0	You should have changed the law.
889	TRUMP	0	0	0	0	0	0	0	0	0	0	But you won't change the law, because you take in so much money.
890	TRUMP	0	0	0	0	0	0	0	0	0	0	I mean, I sat in my apartment today on a very beautiful hotel down the street known as Trump...
891	CLINTON	0	0	0	0	0	0	0	0	0	0	Made with Chinese steel.
892	TRUMP	0	0	0	0	0	0	0	0	0	0	But I will tell you, I sat there...
893	SYSTEM	0	0	0	0	0	0	0	0	0	0	(LAUGHTER)
894	TRUMP	0	0	0	0	0	0	0	0	0	0	I sat there watching ad after ad after ad, false ad.
895	TRUMP	0	0	0	0	0	0	0	0	0	0	All paid for by your friends on Wall Street that gave so much money because they know you're going to protect them.
896	TRUMP	0	0	0	0	0	0	0	0	0	0	And, frankly, you should have changed the laws.
897	WALLACE	0	0	0	0	0	0	0	0	0	0	Mr. Trump...
898	TRUMP	0	0	0	0	0	0	0	0	0	0	If you don't like what I did, you should have changed the laws.
899	WALLACE	0	0	0	0	0	0	0	0	0	0	Mr. Trump, I want to ask you about one last question in this topic.
900	WALLACE	1	0	0	0	0	0	1	0	0	0	You have been warning at rallies recently that this election is rigged and that Hillary Clinton is in the process of trying to steal it from you.
901	WALLACE	0	0	0	0	0	0	0	0	0	0	"Your running mate, Governor Pence, pledged on Sunday that he and you -- his words -- ""will absolutely accept the result of this election."""
902	WALLACE	0	0	0	0	0	0	0	0	0	0	Today your daughter, Ivanka, said the same thing.
903	WALLACE	0	0	0	0	0	0	0	0	0	0	I want to ask you here on the stage tonight: Do you make the same commitment that you will absolutely -- sir, that you will absolutely accept the result of this election?
904	TRUMP	0	0	0	0	0	0	0	0	0	0	I will look at it at the time.
905	TRUMP	0	0	0	0	0	0	0	0	0	0	I'm not looking at anything now.
906	TRUMP	0	0	0	0	0	0	0	0	0	0	I'll look at it at the time.
907	TRUMP	0	0	0	0	0	0	0	0	0	0	What I've seen -- what I've seen is so bad.
908	TRUMP	0	0	0	0	0	0	0	0	0	0	First of all, the media is so dishonest and so corrupt, and the pile-on is so amazing.
909	TRUMP	0	0	0	0	0	0	0	0	0	0	The New York Times actually wrote an article about it, but they don't even care.
910	TRUMP	0	0	0	0	0	0	0	0	0	0	It's so dishonest.
911	TRUMP	0	0	0	0	0	0	0	0	0	0	And they've poisoned the mind of the voters.
912	TRUMP	0	0	0	0	0	0	0	0	0	0	But unfortunately for them, I think the voters are seeing through it.
913	TRUMP	0	0	0	0	0	0	0	0	0	0	I think they're going to see through it.
914	TRUMP	0	0	0	0	0	0	0	0	0	0	We'll find out on November 8th.
915	TRUMP	0	0	0	0	0	0	0	0	0	0	But I think they're going to see through it.
916	WALLACE	0	0	0	0	0	0	0	0	0	0	But, sir, there's...
917	TRUMP	3	0	0	0	0	1	1	0	0	1	If you look -- excuse me, Chris -- if you look at your voter rolls, you will see millions of people that are registered to vote -- millions, this isn't coming from me -- this is coming from Pew Report and other places -- millions of people that are registered to vote that shouldn't be registered to vote.
918	TRUMP	0	0	0	0	0	0	0	0	0	0	So let me just give you one other thing.
919	TRUMP	0	0	0	0	0	0	0	0	0	0	So I talk about the corrupt media.
920	TRUMP	0	0	0	0	0	0	0	0	0	0	I talk about the millions of people -- tell you one other thing.
921	TRUMP	0	0	0	0	0	0	0	0	0	0	She shouldn't be allowed to run.
922	TRUMP	1	0	0	0	0	0	0	0	1	0	It's crooked -- she's -- she's guilty of a very, very serious crime.
923	TRUMP	0	0	0	0	0	0	0	0	0	0	She should not be allowed to run.
924	TRUMP	1	0	0	0	0	0	1	0	0	0	And just in that respect, I say it's rigged, because she should never...
925	WALLACE	0	0	0	0	0	0	0	0	0	0	But...
926	TRUMP	0	0	0	0	0	0	0	0	0	0	Chris, she should never have been allowed to run for the presidency based on what she did with e-mails and so many other things.
927	WALLACE	0	0	0	0	0	0	0	0	0	0	But, sir, there is a tradition in this country -- in fact, one of the prides of this country -- is the peaceful transition of power and that no matter how hard-fought a campaign is, that at the end of the campaign that the loser concedes to the winner.
928	WALLACE	0	0	0	0	0	0	0	0	0	0	Not saying that you're necessarily going to be the loser or the winner, but that the loser concedes to the winner and that the country comes together in part for the good of the country.
929	WALLACE	0	0	0	0	0	0	0	0	0	0	Are you saying you're not prepared now to commit to that principle?
930	TRUMP	0	0	0	0	0	0	0	0	0	0	What I'm saying is that I will tell you at the time.
931	TRUMP	0	0	0	0	0	0	0	0	0	0	I'll keep you in suspense.
932	TRUMP	0	0	0	0	0	0	0	0	0	0	OK?
933	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, Chris, let me respond to that, because that's horrifying.
934	CLINTON	0	0	0	0	0	0	0	0	0	0	You know, every time Donald thinks things are not going in his direction, he claims whatever it is, is rigged against him.
935	CLINTON	0	0	0	0	0	0	0	0	0	0	The FBI conducted a year-long investigation into my e-mails.
936	CLINTON	0	0	0	0	0	0	0	0	0	0	They concluded there was no case; he said the FBI was rigged.
937	CLINTON	0	0	0	0	0	0	0	0	0	0	He lost the Iowa caucus.
938	CLINTON	0	0	0	0	0	0	0	0	0	0	He lost the Wisconsin primary.
939	CLINTON	1	0	0	0	0	0	0	1	0	0	He said the Republican primary was rigged against him.
940	CLINTON	0	0	0	0	0	0	0	0	0	0	Then Trump University gets sued for fraud and racketeering; he claims the court system and the federal judge is rigged against him.
941	CLINTON	2	0	0	0	0	0	1	0	1	0	There was even a time when he didn't get an Emmy for his TV program three years in a row and he started tweeting that the Emmys were rigged against him.
942	TRUMP	0	0	0	0	0	0	0	0	0	0	Should have gotten it.
943	SYSTEM	0	0	0	0	0	0	0	0	0	0	(LAUGHTER)
944	CLINTON	0	0	0	0	0	0	0	0	0	0	This is -- this is a mindset.
945	CLINTON	0	0	0	0	0	0	0	0	0	0	This is how Donald thinks.
946	CLINTON	0	0	0	0	0	0	0	0	0	0	And it's funny, but it's also really troubling.
947	WALLACE	0	0	0	0	0	0	0	0	0	0	OK.
948	CLINTON	0	0	0	0	0	0	0	0	0	0	So that is not the way our democracy works.
949	CLINTON	0	0	0	0	0	0	0	0	0	0	We've been around for 240 years.
950	CLINTON	0	0	0	0	0	0	0	0	0	0	We've had free and fair elections.
951	CLINTON	0	0	0	0	0	0	0	0	0	0	We've accepted the outcomes when we may not have liked them.
952	CLINTON	0	0	0	0	0	0	0	0	0	0	And that is what must be expected of anyone standing on a debate stage during a general election.
953	CLINTON	0	0	0	0	0	0	0	0	0	0	You know, President Obama said the other day when you're whining before the game is even finished...
954	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
955	WALLACE	0	0	0	0	0	0	0	0	0	0	Hold on.
956	WALLACE	0	0	0	0	0	0	0	0	0	0	Hold on, folks.
957	WALLACE	0	0	0	0	0	0	0	0	0	0	Hold on, folks.
958	CLINTON	0	0	0	0	0	0	0	0	0	0	it just shows you're not up to doing the job.
959	CLINTON	0	0	0	0	0	0	0	0	0	0	And let's -- you know, let's be clear about what he is saying and what that means.
960	CLINTON	0	0	0	0	0	0	0	0	0	0	He is denigrating -- he's talking down our democracy.
961	CLINTON	0	0	0	0	0	0	0	0	0	0	And I, for one, am appalled that somebody who is the nominee of one of our two major parties would take that kind of position.
962	TRUMP	1	0	0	0	0	1	0	0	0	0	I think what the FBI did and what the Department of Justice did, including meeting with her husband, the attorney general, in the back of an airplane on the tarmac in Arizona, I think it's disgraceful.
963	TRUMP	0	0	0	0	0	0	0	0	0	0	I think it's a disgrace.
964	WALLACE	0	0	0	0	0	0	0	0	0	0	All right.
965	TRUMP	0	0	0	0	0	0	0	0	0	0	I think we've never had a situation so bad in this country.
966	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
967	WALLACE	0	0	0	0	0	0	0	0	0	0	Hold on, folks.
968	WALLACE	0	0	0	0	0	0	0	0	0	0	This doesn't do any good for anyone.
969	WALLACE	0	0	0	0	0	0	0	0	0	0	Let's please continue the debate, and let's move on to the subject of foreign hot spots.
970	WALLACE	0	0	0	0	0	0	0	0	0	0	The Iraqi offensive to take back Mosul has begun.
971	WALLACE	0	0	0	0	0	0	0	0	0	0	If they are successful in pushing ISIS out of that city and out of all of Iraq, the question then becomes, what happens the day after?
972	WALLACE	0	0	0	0	0	0	0	0	0	0	And that's something that whichever of you ends up -- whoever of you ends up as president is going to have to confront.
973	WALLACE	0	0	0	0	0	0	0	0	0	0	Will you put U.S. troops into that vacuum to make sure that ISIS doesn't come back or isn't replaced by something even worse?
974	WALLACE	0	0	0	0	0	0	0	0	0	0	Secretary Clinton, you go first in this segment.
975	WALLACE	0	0	0	0	0	0	0	0	0	0	You have two minutes.
976	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, I am encouraged that there is an effort led by the Iraqi army, supported by Kurdish forces, and also given the help and advice from the number of special forces and other Americans on the ground.
977	CLINTON	0	0	0	0	0	0	0	0	0	0	But I will not support putting American soldiers into Iraq as an occupying force.
978	CLINTON	0	0	0	0	0	0	0	0	0	0	I don't think that is in our interest, and I don't think that would be smart to do.
979	CLINTON	0	0	0	0	0	0	0	0	0	0	In fact, Chris, I think that would be a big red flag waving for ISIS to reconstitute itself.
980	CLINTON	0	0	0	0	0	0	0	0	0	0	The goal here is to take back Mosul.
981	CLINTON	0	0	0	0	0	0	0	0	0	0	It's going to be a hard fight.
982	CLINTON	0	0	0	0	0	0	0	0	0	0	I've got no illusions about that.
983	CLINTON	0	0	0	0	0	0	0	0	0	0	And then continue to press into Syria to begin to take back and move on Raqqa, which is the ISIS headquarters.
984	CLINTON	0	0	0	0	0	0	0	0	0	0	I am hopeful that the hard work that American military advisers have done will pay off and that we will see a real -- a really successful military operation.
985	CLINTON	0	0	0	0	0	0	0	0	0	0	But we know we've got lots of work to do.
986	CLINTON	0	0	0	0	0	0	0	0	0	0	Syria will remain a hotbed of terrorism as long as the civil war, aided and abetted by the Iranians and the Russians, continue.
987	CLINTON	0	0	0	0	0	0	0	0	0	0	So I have said, look, we need to keep our eye on ISIS.
988	CLINTON	0	0	0	0	0	0	0	0	0	0	That's why I want to have an intelligence surge that protects us here at home, why we have to go after them from the air, on the ground, online, why we have to make sure here at home we don't let terrorists buy weapons.
989	CLINTON	0	0	0	0	0	0	0	0	0	0	If you're too dangerous to fly, you're too dangerous to buy a gun.
990	CLINTON	0	0	0	0	0	0	0	0	0	0	And I'm going to continue to push for a no-fly zone and safe havens within Syria not only to help protect the Syrians and prevent the constant outflow of refugees, but to, frankly, gain some leverage on both the Syrian government and the Russians so that perhaps we can have the kind of serious negotiation necessary to bring the conflict to an end and go forward on a political track.
991	WALLACE	0	0	0	0	0	0	0	0	0	0	Mr. Trump, same question.
992	WALLACE	0	0	0	0	0	0	0	0	0	0	If we are able to push ISIS out of Mosul and out of Iraq, will -- would you be willing to put U.S. troops in there to prevent their return or something else?
993	TRUMP	0	0	0	0	0	0	0	0	0	0	Let me tell you, Mosul is so sad.
994	TRUMP	0	0	0	0	0	0	0	0	0	0	We had Mosul.
995	TRUMP	2	0	1	0	0	0	0	0	0	1	But when she left, when she took everybody out, we lost Mosul.
996	TRUMP	0	0	0	0	0	0	0	0	0	0	Now we're fighting again to get Mosul.
997	TRUMP	0	0	0	0	0	0	0	0	0	0	The problem with Mosul and what they wanted to do is they wanted to get the leaders of ISIS who they felt were in Mosul.
998	TRUMP	2	0	0	0	0	1	1	0	0	0	About three months ago, I started reading that they want to get the leaders and they're going to attack Mosul.
999	TRUMP	0	0	0	0	0	0	0	0	0	0	Whatever happened to the element of surprise, OK?
1000	TRUMP	0	0	0	0	0	0	0	0	0	0	We announce we're going after Mosul.
1001	TRUMP	2	0	0	0	0	1	1	0	0	0	I have been reading about going after Mosul now for about -- how long is it, Hillary, three months?
1002	TRUMP	1	0	0	0	0	0	0	1	0	0	These people have all left.
1003	TRUMP	0	0	0	0	0	0	0	0	0	0	They've all left.
1004	TRUMP	0	0	0	0	0	0	0	0	0	0	The element of surprise.
1005	TRUMP	0	0	0	0	0	0	0	0	0	0	Douglas MacArthur, George Patton spinning in their graves when they see the stupidity of our country.
1006	TRUMP	0	0	0	0	0	0	0	0	0	0	So we're now fighting for Mosul, that we had.
1007	TRUMP	1	0	0	0	0	0	0	1	0	0	All she had to do was stay there, and now we're going in to get it.
1008	TRUMP	0	0	0	0	0	0	0	0	0	0	But you know who the big winner in Mosul is going to be after we eventually get it?
1009	TRUMP	0	0	0	0	0	0	0	0	0	0	And the only reason they did it is because she's running for the office of president and they want to look tough.
1010	TRUMP	0	0	0	0	0	0	0	0	0	0	They want to look good.
1011	TRUMP	0	0	0	0	0	0	0	0	0	0	He violated the red line in the sand, and he made so many mistakes, made all the mistakes.
1012	TRUMP	0	0	0	0	0	0	0	0	0	0	That's why we have the great migration.
1013	TRUMP	0	0	0	0	0	0	0	0	0	0	But she wanted to look good for the election.
1014	TRUMP	0	0	0	0	0	0	0	0	0	0	So they're going in.
1015	TRUMP	0	0	0	0	0	0	0	0	0	0	But who's going to get Mosul, really?
1016	TRUMP	0	0	0	0	0	0	0	0	0	0	We'll take Mosul eventually.
1017	TRUMP	0	0	0	0	0	0	0	0	0	0	But the way -- if you look at what's happening, much tougher than they thought.
1018	TRUMP	0	0	0	0	0	0	0	0	0	0	Much, much tougher.
1019	TRUMP	0	0	0	0	0	0	0	0	0	0	Much more dangerous.
1020	TRUMP	0	0	0	0	0	0	0	0	0	0	Going to be more deaths that they thought.
1021	TRUMP	0	0	0	0	0	0	0	0	0	0	But the leaders that we wanted to get are all gone because they're smart.
1022	TRUMP	0	0	0	0	0	0	0	0	0	0	They say, what do we need this for?
1023	TRUMP	0	0	0	0	0	0	0	0	0	0	So Mosul is going to be a wonderful thing.
1024	TRUMP	2	0	0	0	0	1	0	0	1	0	And Iran should write us a letter of thank you, just like the really stupid -- the stupidest deal of all time, a deal that's going to give Iran absolutely nuclear weapons.
1025	TRUMP	0	0	0	0	0	0	0	0	0	0	Iran should write us yet another letter saying thank you very much, because Iran, as I said many years ago, Iran is taking over Iraq, something they've wanted to do forever, but we've made it so easy for them.
1026	TRUMP	0	0	0	0	0	0	0	0	0	0	So we're now going to take Mosul.
1027	TRUMP	0	0	0	0	0	0	0	0	0	0	And do you know who's going to be the beneficiary?
1028	TRUMP	0	0	0	0	0	0	0	0	0	0	Iran.
1029	TRUMP	0	0	0	0	0	0	0	0	0	0	Oh, yeah, they're making -- I mean, they are outsmarting -- look, you're not there, you might be involved in that decision.
1030	TRUMP	0	0	0	0	0	0	0	0	0	0	But you were there when you took everybody out of Mosul and out of Iraq.
1031	TRUMP	0	0	0	0	0	0	0	0	0	0	You shouldn't have been in Iraq, but you did vote for it.
1032	TRUMP	0	0	0	0	0	0	0	0	0	0	You shouldn't have been in Iraq, but once you were in Iraq, you should have never left the way.
1033	WALLACE	0	0	0	0	0	0	0	0	0	0	Sir, your two minutes are up.
1034	TRUMP	0	0	0	0	0	0	0	0	0	0	The point is, the big winner is going to be Iran.
1035	CLINTON	1	0	0	0	0	0	0	1	0	0	Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq.
1036	CLINTON	0	0	0	0	0	0	0	0	0	0	I said it was a mistake.
1037	CLINTON	0	0	0	0	0	0	0	0	0	0	I've said that years ago.
1038	CLINTON	0	0	0	0	0	0	0	0	0	0	He has consistently denied what is...
1039	TRUMP	3	0	0	0	0	0	1	1	0	1	Wrong.
1040	CLINTON	0	0	0	0	0	0	0	0	0	0	a very clear fact that...
1041	TRUMP	3	0	0	0	0	0	1	1	0	1	Wrong.
1042	CLINTON	0	0	0	0	0	0	0	0	0	0	before the invasion, he supported it.
1043	CLINTON	0	0	0	0	0	0	0	0	0	0	And, you know, I just want everybody to go Google it.
1044	CLINTON	0	0	0	0	0	0	0	0	0	0	"Google ""Donald Trump Iraq."""
1045	CLINTON	0	0	0	0	0	0	0	0	0	0	And you will see the dozens of sources which verify that he was for the invasion of Iraq.
1046	TRUMP	3	0	0	0	0	0	1	1	0	1	Wrong.
1047	CLINTON	0	0	0	0	0	0	0	0	0	0	And you can actually hear the audio of him saying that.
1048	CLINTON	0	0	0	0	0	0	0	0	0	0	Now, why does that matter?
1049	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, it matters because he has not told the truth about that position.
1050	CLINTON	0	0	0	0	0	0	0	0	0	0	I guess he believes it makes him look better now to contrast with me because I did vote for it.
1051	CLINTON	0	0	0	0	0	0	0	0	0	0	But what's really important here is to understand all the interplay.
1052	CLINTON	0	0	0	0	0	0	0	0	0	0	Mosul is a Sunni city.
1053	CLINTON	0	0	0	0	0	0	0	0	0	0	Mosul is on the border of Syria.
1054	CLINTON	0	0	0	0	0	0	0	0	0	0	"And, yes, we do need to go after Baghdadi, and -- just like we went after bin Laden, while you were doing ""Celebrity Apprentice,"" and we brought him to justice."
1055	CLINTON	0	0	0	0	0	0	0	0	0	0	We need to go after the leadership.
1056	CLINTON	0	0	0	0	0	0	0	0	0	0	But we need to get rid of them, get rid of their fighters.
1057	CLINTON	0	0	0	0	0	0	0	0	0	0	There are an estimated several thousand fighters in Mosul.
1058	CLINTON	0	0	0	0	0	0	0	0	0	0	They've been digging underground.
1059	CLINTON	0	0	0	0	0	0	0	0	0	0	They've been prepared to defend.
1060	CLINTON	0	0	0	0	0	0	0	0	0	0	It's going to be tough fighting.
1061	CLINTON	0	0	0	0	0	0	0	0	0	0	But I think we can take back Mosul, and then we can move on into Syria and take back Raqqa.
1062	CLINTON	0	0	0	0	0	0	0	0	0	0	This is what we have to do.
1063	CLINTON	1	1	0	0	0	0	0	0	0	0	I'm just amazed that he seems to think that the Iraqi government and our allies and everybody else launched the attack on Mosul to help me in this election, but that's how Donald thinks.
1064	CLINTON	0	0	0	0	0	0	0	0	0	0	You know, he always is looking for some conspiracy.
1065	TRUMP	1	1	0	0	0	0	0	0	0	0	Chris, we don't gain anything.
1066	CLINTON	0	0	0	0	0	0	0	0	0	0	He has all the conspiracy theories...
1067	SYSTEM	0	0	0	0	0	0	0	0	0	0	(CROSSTALK)
1068	TRUMP	2	1	0	0	0	1	0	0	0	0	Iran is taking over Iraq.
1069	WALLACE	0	0	0	0	0	0	0	0	0	0	Secretary Clinton, it's...
1070	SYSTEM	0	0	0	0	0	0	0	0	0	0	(CROSSTALK)
1071	TRUMP	2	1	0	0	0	1	0	0	0	0	Iran is taking over Iraq.
1072	TRUMP	1	1	0	0	0	0	0	0	0	0	We don't gain anything.
1073	CLINTON	0	0	0	0	0	0	0	0	0	0	This conspiracy theory, which he's been spewing out for quite some time.
1074	TRUMP	0	0	0	0	0	0	0	0	0	0	If they did it by surprise...
1075	SYSTEM	0	0	0	0	0	0	0	0	0	0	(CROSSTALK)
1076	WALLACE	0	0	0	0	0	0	0	0	0	0	Wait, wait, wait, Secretary Clinton, it's an open discussion.
1077	CLINTON	0	0	0	0	0	0	0	0	0	0	He says...
1078	SYSTEM	0	0	0	0	0	0	0	0	0	0	(CROSSTALK)
1079	TRUMP	0	0	0	0	0	0	0	0	0	0	We could have gained if they did it by surprise.
1080	WALLACE	0	0	0	0	0	0	0	0	0	0	Secretary, please let Mr. Trump speak.
1081	CLINTON	0	0	0	0	0	0	0	0	0	0	unfit, and he proves it every time he talks.
1082	TRUMP	0	0	0	0	0	0	0	0	0	0	No, you are the one that's unfit.
1083	TRUMP	0	0	0	0	0	0	0	0	0	0	You know, WikiLeaks just actually came out -- John Podesta said some horrible things about you, and, boy, was he right.
1084	TRUMP	0	0	0	0	0	0	0	0	0	0	He said some beauties.
1085	TRUMP	0	0	0	0	0	0	0	0	0	0	And you know, Bernie Sanders, he said you have bad judgment.
1086	TRUMP	0	0	0	0	0	0	0	0	0	0	You do.
1087	TRUMP	1	0	0	0	0	0	0	0	1	0	And if you think that going into Mosul after we let the world know we're going in, and all of the people that we really wanted -- the leaders -- they're all gone.
1088	TRUMP	0	0	0	0	0	0	0	0	0	0	If you think that was good, then you do.
1089	TRUMP	0	0	0	0	0	0	0	0	0	0	Now, John Podesta said you have terrible instincts.
1090	TRUMP	0	0	0	0	0	0	0	0	0	0	Bernie Sanders said you have bad judgment.
1091	TRUMP	0	0	0	0	0	0	0	0	0	0	I agree with both.
1092	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, you should ask Bernie Sanders who he's supporting for president.
1093	CLINTON	0	0	0	0	0	0	0	0	0	0	And he has said...
1094	TRUMP	0	0	0	0	0	0	0	0	0	0	Which is a big mistake.
1095	CLINTON	0	0	0	0	0	0	0	0	0	0	as he has campaigned for me around the country, you are the most dangerous person to run for president in the modern history of America.
1096	CLINTON	0	0	0	0	0	0	0	0	0	0	I think he's right.
1097	WALLACE	0	0	0	0	0	0	0	0	0	0	Let's turn to Aleppo.
1098	WALLACE	0	0	0	0	0	0	0	0	0	0	Mr. Trump, in the last debate, you were both asked about the situation in the Syrian city of Aleppo.
1099	WALLACE	0	0	0	0	0	0	0	0	0	0	And I want to follow up on that, because you said several things in that debate which were not true, sir.
1100	WALLACE	0	0	0	0	0	0	0	0	0	0	You said that Aleppo has basically fallen.
1101	WALLACE	0	0	0	0	0	0	0	0	0	0	In fact, there -- in fact, there are...
1102	TRUMP	0	0	0	0	0	0	0	0	0	0	It's a catastrophe.
1103	TRUMP	0	0	0	0	0	0	0	0	0	0	I mean...
1104	WALLACE	0	0	0	0	0	0	0	0	0	0	It's a catastrophe, but there...
1105	TRUMP	0	0	0	0	0	0	0	0	0	0	it's a mess.
1106	WALLACE	0	0	0	0	0	0	0	0	0	0	There are a quarter of...
1107	TRUMP	0	0	0	0	0	0	0	0	0	0	Have you seen it?
1108	TRUMP	0	0	0	0	0	0	0	0	0	0	Have you seen it?
1109	WALLACE	0	0	0	0	0	0	0	0	0	0	Sir...
1110	TRUMP	0	0	0	0	0	0	0	0	0	0	Have you seen what's happening to Aleppo?
1111	WALLACE	0	0	0	0	0	0	0	0	0	0	Sir, if I may finish my question...
1112	TRUMP	0	0	0	0	0	0	0	0	0	0	OK, so it hasn't fallen.
1113	TRUMP	0	0	0	0	0	0	0	0	0	0	Take a look at it.
1114	WALLACE	0	0	0	0	0	0	0	0	0	0	Well, there are a quarter of a million people still living there and being slaughtered.
1115	TRUMP	0	0	0	0	0	0	0	0	0	0	That's right.
